"","file","feature","mc","vc","var"
"43","largedata/COMET_CHG//JRA1/chr1.txt","gene",0.249381769553699,0.123866094129569,"V3"
"44","largedata/COMET_CHG//JRA1/chr1.txt","gene",0.273624354589139,0.131985147661762,"V4"
"45","largedata/COMET_CHG//JRA1/chr1.txt","gene",0.285281078400895,0.13266078183388,"V5"
"46","largedata/COMET_CHG//JRA1/chr1.txt","gene",0.291192497694052,0.133791361578177,"V6"
"47","largedata/COMET_CHG//JRA1/chr1.txt","gene",0.272994976891612,0.12988712471319,"V7"
"48","largedata/COMET_CHG//JRA1/chr1.txt","gene",0.253303702985295,0.124857957100898,"V8"
"49","largedata/COMET_CHG//JRA1/chr1.txt","gene",0.204054513872161,0.108368593244048,"V9"
"50","largedata/COMET_CHG//JRA1/chr1.txt","gene",0.147748463896486,0.0829604667751813,"V10"
"51","largedata/COMET_CHG//JRA1/chr1.txt","CDS",0.179342584916431,0.0991824568518539,"V1"
"52","largedata/COMET_CHG//JRA1/chr1.txt","CDS",0.189187544834185,0.103021566961459,"V2"
"53","largedata/COMET_CHG//JRA1/chr1.txt","CDS",0.160795004421111,0.0900755951185507,"V3"
"54","largedata/COMET_CHG//JRA1/chr1.txt","CDS",0.18608111280902,0.102204296789594,"V4"
"55","largedata/COMET_CHG//JRA1/chr1.txt","CDS",0.165565262983533,0.0929178255550544,"V5"
"56","largedata/COMET_CHG//JRA1/chr1.txt","CDS",0.178273413603748,0.099344104282685,"V6"
"57","largedata/COMET_CHG//JRA1/chr1.txt","CDS",0.17788493358674,0.100515980051699,"V7"
"58","largedata/COMET_CHG//JRA1/chr1.txt","CDS",0.176111001379011,0.0997229683520165,"V8"
"59","largedata/COMET_CHG//JRA1/chr1.txt","CDS",0.186067379841502,0.100601510173928,"V9"
"60","largedata/COMET_CHG//JRA1/chr1.txt","CDS",0.210010445864567,0.112514822886564,"V10"
"61","largedata/COMET_CHG//JRA2/chr1.txt","exon",0.0959249275711718,0.0536973886206953,"V1"
"62","largedata/COMET_CHG//JRA2/chr1.txt","exon",0.0881373894713992,0.0504347880603424,"V2"
"63","largedata/COMET_CHG//JRA2/chr1.txt","exon",0.0823418905126524,0.047207866845008,"V3"
"64","largedata/COMET_CHG//JRA2/chr1.txt","exon",0.0833388428170713,0.0482770958445815,"V4"
"65","largedata/COMET_CHG//JRA2/chr1.txt","exon",0.0823931861572412,0.0478332139265196,"V5"
"66","largedata/COMET_CHG//JRA2/chr1.txt","exon",0.0797824342426489,0.0464860793695479,"V6"
"67","largedata/COMET_CHG//JRA2/chr1.txt","exon",0.0810446874656602,0.0474498932708581,"V7"
"68","largedata/COMET_CHG//JRA2/chr1.txt","exon",0.0821951696069694,0.047368739532929,"V8"
"69","largedata/COMET_CHG//JRA2/chr1.txt","exon",0.0873538268788492,0.0505256244307793,"V9"
"70","largedata/COMET_CHG//JRA2/chr1.txt","exon",0.0994999388628518,0.0563143040395737,"V10"
"71","largedata/COMET_CHG//JRA2/chr1.txt","intron",0.389540213083415,0.142376712667072,"V1"
"72","largedata/COMET_CHG//JRA2/chr1.txt","intron",0.441680548798635,0.143502128176724,"V2"
"73","largedata/COMET_CHG//JRA2/chr1.txt","intron",0.471315782402134,0.14186899553238,"V3"
"74","largedata/COMET_CHG//JRA2/chr1.txt","intron",0.478739887468528,0.141299828835261,"V4"
"75","largedata/COMET_CHG//JRA2/chr1.txt","intron",0.474595545790908,0.142074586754182,"V5"
"76","largedata/COMET_CHG//JRA2/chr1.txt","intron",0.461182281290796,0.142808862905811,"V6"
"77","largedata/COMET_CHG//JRA2/chr1.txt","intron",0.482710522318184,0.141476690080049,"V7"
"78","largedata/COMET_CHG//JRA2/chr1.txt","intron",0.478975254854956,0.139855847854548,"V8"
"79","largedata/COMET_CHG//JRA2/chr1.txt","intron",0.457244954843159,0.140320446012533,"V9"
"80","largedata/COMET_CHG//JRA2/chr1.txt","intron",0.382188140173296,0.143697854969885,"V10"
"81","largedata/COMET_CHG//JRA2/chr1.txt","up1k",0.291044288478744,0.128413396074875,"V1"
"82","largedata/COMET_CHG//JRA2/chr1.txt","up1k",0.324547625032063,0.131569801204047,"V2"
"83","largedata/COMET_CHG//JRA2/chr1.txt","up1k",0.343256912268445,0.131255356085584,"V3"
"84","largedata/COMET_CHG//JRA2/chr1.txt","up1k",0.367503180133933,0.131996961538719,"V4"
"85","largedata/COMET_CHG//JRA2/chr1.txt","up1k",0.378599508571141,0.130694641976011,"V5"
"86","largedata/COMET_CHG//JRA2/chr1.txt","up1k",0.379594177716187,0.131514095142101,"V6"
"87","largedata/COMET_CHG//JRA2/chr1.txt","up1k",0.364775482520542,0.130707621765673,"V7"
"88","largedata/COMET_CHG//JRA2/chr1.txt","up1k",0.34700316670135,0.131656204949725,"V8"
"89","largedata/COMET_CHG//JRA2/chr1.txt","up1k",0.32135889798695,0.130470137288333,"V9"
"90","largedata/COMET_CHG//JRA2/chr1.txt","up1k",0.293143956948325,0.129871356948833,"V10"
"91","largedata/COMET_CHG//JRA2/chr1.txt","down1k",0.301682706546278,0.129920102953541,"V1"
"92","largedata/COMET_CHG//JRA2/chr1.txt","down1k",0.317126039935092,0.12872058892239,"V2"
"93","largedata/COMET_CHG//JRA2/chr1.txt","down1k",0.326815717854956,0.128205646378303,"V3"
"94","largedata/COMET_CHG//JRA2/chr1.txt","down1k",0.329127028664808,0.127339016540159,"V4"
"95","largedata/COMET_CHG//JRA2/chr1.txt","down1k",0.336683826170823,0.127124714792846,"V5"
"96","largedata/COMET_CHG//JRA2/chr1.txt","down1k",0.335299181924965,0.126677782940825,"V6"
"97","largedata/COMET_CHG//JRA2/chr1.txt","down1k",0.332805827204315,0.127618074710033,"V7"
"98","largedata/COMET_CHG//JRA2/chr1.txt","down1k",0.322068964018324,0.127300840055074,"V8"
"99","largedata/COMET_CHG//JRA2/chr1.txt","down1k",0.318883449193048,0.128528044931287,"V9"
"100","largedata/COMET_CHG//JRA2/chr1.txt","down1k",0.300095545766884,0.127075642691053,"V10"
"101","largedata/COMET_CHG//JRA2/chr1.txt","gene",0.149658070781846,0.0825252198562635,"V1"
"102","largedata/COMET_CHG//JRA2/chr1.txt","gene",0.223849849498334,0.116207708917245,"V2"
"103","largedata/COMET_CHG//JRA2/chr1.txt","gene",0.26523147306055,0.129540114134371,"V3"
"104","largedata/COMET_CHG//JRA2/chr1.txt","gene",0.287367678627108,0.135993561232702,"V4"
"105","largedata/COMET_CHG//JRA2/chr1.txt","gene",0.2993923297903,0.137311753533228,"V5"
"106","largedata/COMET_CHG//JRA2/chr1.txt","gene",0.30376745984393,0.13981537704229,"V6"
"107","largedata/COMET_CHG//JRA2/chr1.txt","gene",0.289674608089358,0.134871990775287,"V7"
"108","largedata/COMET_CHG//JRA2/chr1.txt","gene",0.268491518964316,0.130975882439436,"V8"
"109","largedata/COMET_CHG//JRA2/chr1.txt","gene",0.221241192006919,0.116034922927213,"V9"
"110","largedata/COMET_CHG//JRA2/chr1.txt","gene",0.159831631948025,0.0884315290016465,"V10"
"111","largedata/COMET_CHG//JRA2/chr1.txt","CDS",0.197816138617763,0.108201116333229,"V1"
"112","largedata/COMET_CHG//JRA2/chr1.txt","CDS",0.19662674673727,0.107212377596393,"V2"
"113","largedata/COMET_CHG//JRA2/chr1.txt","CDS",0.168769880661811,0.0947793831211663,"V3"
"114","largedata/COMET_CHG//JRA2/chr1.txt","CDS",0.199316948704102,0.108661405176131,"V4"
"115","largedata/COMET_CHG//JRA2/chr1.txt","CDS",0.176596591156458,0.0985490713263648,"V5"
"116","largedata/COMET_CHG//JRA2/chr1.txt","CDS",0.187729128116339,0.103935688941048,"V6"
"117","largedata/COMET_CHG//JRA2/chr1.txt","CDS",0.190564897340191,0.106879525604705,"V7"
"118","largedata/COMET_CHG//JRA2/chr1.txt","CDS",0.188678518328629,0.104826609898239,"V8"
"119","largedata/COMET_CHG//JRA2/chr1.txt","CDS",0.204013992712256,0.109269848204801,"V9"
"120","largedata/COMET_CHG//JRA2/chr1.txt","CDS",0.22380370736636,0.118003687403309,"V10"
"121","largedata/COMET_CHG//JRA3/chr1.txt","exon",0.0996902184131324,0.0550975388964198,"V1"
"122","largedata/COMET_CHG//JRA3/chr1.txt","exon",0.0930911854252773,0.0525325921061253,"V2"
"123","largedata/COMET_CHG//JRA3/chr1.txt","exon",0.0864125069212766,0.0489626475465715,"V3"
"124","largedata/COMET_CHG//JRA3/chr1.txt","exon",0.0852885204219211,0.0484434205119381,"V4"
"125","largedata/COMET_CHG//JRA3/chr1.txt","exon",0.0859676616275223,0.0490083074163934,"V5"
"126","largedata/COMET_CHG//JRA3/chr1.txt","exon",0.0846233742029885,0.0485335445734867,"V6"
"127","largedata/COMET_CHG//JRA3/chr1.txt","exon",0.0838755153976652,0.0480693048385792,"V7"
"128","largedata/COMET_CHG//JRA3/chr1.txt","exon",0.0876211621819516,0.0499569728808597,"V8"
"129","largedata/COMET_CHG//JRA3/chr1.txt","exon",0.0910242884111627,0.0518913120787994,"V9"
"130","largedata/COMET_CHG//JRA3/chr1.txt","exon",0.103098331765416,0.057462452556165,"V10"
"131","largedata/COMET_CHG//JRA3/chr1.txt","intron",0.38107737349599,0.141510015488258,"V1"
"132","largedata/COMET_CHG//JRA3/chr1.txt","intron",0.450320503777831,0.144344854666718,"V2"
"133","largedata/COMET_CHG//JRA3/chr1.txt","intron",0.469305377698382,0.140107892713022,"V3"
"134","largedata/COMET_CHG//JRA3/chr1.txt","intron",0.480741456102637,0.140478475579137,"V4"
"135","largedata/COMET_CHG//JRA3/chr1.txt","intron",0.479628335914756,0.143630383625716,"V5"
"136","largedata/COMET_CHG//JRA3/chr1.txt","intron",0.474993458257317,0.143364301763442,"V6"
"137","largedata/COMET_CHG//JRA3/chr1.txt","intron",0.48854403567665,0.141673057096557,"V7"
"138","largedata/COMET_CHG//JRA3/chr1.txt","intron",0.475837198057265,0.139401858479755,"V8"
"139","largedata/COMET_CHG//JRA3/chr1.txt","intron",0.451870850143552,0.13961946846038,"V9"
"140","largedata/COMET_CHG//JRA3/chr1.txt","intron",0.377268643896558,0.142641639296992,"V10"
"141","largedata/COMET_CHG//JRA3/chr1.txt","up1k",0.308087348024086,0.12937113828976,"V1"
"142","largedata/COMET_CHG//JRA3/chr1.txt","up1k",0.33850967152309,0.130657078394013,"V2"
"143","largedata/COMET_CHG//JRA3/chr1.txt","up1k",0.355903576072315,0.129282119713607,"V3"
"144","largedata/COMET_CHG//JRA3/chr1.txt","up1k",0.378682315988456,0.128585323059561,"V4"
"145","largedata/COMET_CHG//JRA3/chr1.txt","up1k",0.393120321408712,0.129319641153466,"V5"
"146","largedata/COMET_CHG//JRA3/chr1.txt","up1k",0.391742542169409,0.131038195246387,"V6"
"147","largedata/COMET_CHG//JRA3/chr1.txt","up1k",0.382655252621023,0.130016820720553,"V7"
"148","largedata/COMET_CHG//JRA3/chr1.txt","up1k",0.363749173524738,0.131470743677219,"V8"
"149","largedata/COMET_CHG//JRA3/chr1.txt","up1k",0.34097703093709,0.131695352539482,"V9"
"150","largedata/COMET_CHG//JRA3/chr1.txt","up1k",0.310208704011416,0.131619843164778,"V10"
"151","largedata/COMET_CHG//JRA3/chr1.txt","down1k",0.304116139003408,0.126232472351686,"V1"
"152","largedata/COMET_CHG//JRA3/chr1.txt","down1k",0.320765059267607,0.126519550738058,"V2"
"153","largedata/COMET_CHG//JRA3/chr1.txt","down1k",0.334839932452904,0.126839162807815,"V3"
"154","largedata/COMET_CHG//JRA3/chr1.txt","down1k",0.336915811262062,0.125704700458393,"V4"
"155","largedata/COMET_CHG//JRA3/chr1.txt","down1k",0.349099295119838,0.127275664372942,"V5"
"156","largedata/COMET_CHG//JRA3/chr1.txt","down1k",0.345958835953293,0.126025114142116,"V6"
"157","largedata/COMET_CHG//JRA3/chr1.txt","down1k",0.342193273393807,0.126407297621817,"V7"
"158","largedata/COMET_CHG//JRA3/chr1.txt","down1k",0.332954352618331,0.127383914302918,"V8"
"159","largedata/COMET_CHG//JRA3/chr1.txt","down1k",0.323588987452434,0.12768032993697,"V9"
"160","largedata/COMET_CHG//JRA3/chr1.txt","down1k",0.311711676482362,0.129182198328215,"V10"
"161","largedata/COMET_CHG//JRA3/chr1.txt","gene",0.152026095098344,0.0819473513713627,"V1"
"162","largedata/COMET_CHG//JRA3/chr1.txt","gene",0.2235249244279,0.115295408408578,"V2"
"163","largedata/COMET_CHG//JRA3/chr1.txt","gene",0.269870008314452,0.130359556609837,"V3"
"164","largedata/COMET_CHG//JRA3/chr1.txt","gene",0.292408893116258,0.137150146287387,"V4"
"165","largedata/COMET_CHG//JRA3/chr1.txt","gene",0.301626451610798,0.136931547557528,"V5"
"166","largedata/COMET_CHG//JRA3/chr1.txt","gene",0.307807220557511,0.139503969843097,"V6"
"167","largedata/COMET_CHG//JRA3/chr1.txt","gene",0.288984774141778,0.135171036004987,"V7"
"168","largedata/COMET_CHG//JRA3/chr1.txt","gene",0.270747791880659,0.130929179028097,"V8"
"169","largedata/COMET_CHG//JRA3/chr1.txt","gene",0.220598374420032,0.114537233191576,"V9"
"170","largedata/COMET_CHG//JRA3/chr1.txt","gene",0.163549055721034,0.0893897052467886,"V10"
"171","largedata/COMET_CHG//JRA3/chr1.txt","CDS",0.192454594300154,0.104050429431896,"V1"
"172","largedata/COMET_CHG//JRA3/chr1.txt","CDS",0.201740036977071,0.10870318470101,"V2"
"173","largedata/COMET_CHG//JRA3/chr1.txt","CDS",0.176357815019179,0.0976247647148744,"V3"
"174","largedata/COMET_CHG//JRA3/chr1.txt","CDS",0.221580387849067,0.117815652407085,"V4"
"175","largedata/COMET_CHG//JRA3/chr1.txt","CDS",0.180172321458783,0.0990764066799468,"V5"
"176","largedata/COMET_CHG//JRA3/chr1.txt","CDS",0.18383327179277,0.100472530860958,"V6"
"177","largedata/COMET_CHG//JRA3/chr1.txt","CDS",0.184455758039461,0.102098085856062,"V7"
"178","largedata/COMET_CHG//JRA3/chr1.txt","CDS",0.184198356387418,0.102057641725414,"V8"
"179","largedata/COMET_CHG//JRA3/chr1.txt","CDS",0.204882899736696,0.108515545373853,"V9"
"180","largedata/COMET_CHG//JRA3/chr1.txt","CDS",0.225561503944553,0.118120201971259,"V10"
"181","largedata/COMET_CHG//JRB1/chr1.txt","exon",0.0944679931534439,0.0529239895284198,"V1"
"182","largedata/COMET_CHG//JRB1/chr1.txt","exon",0.0876412276309177,0.0500909730743427,"V2"
"183","largedata/COMET_CHG//JRB1/chr1.txt","exon",0.0798987037231095,0.0457224049716633,"V3"
"184","largedata/COMET_CHG//JRB1/chr1.txt","exon",0.0791514781988435,0.0455878389035256,"V4"
"185","largedata/COMET_CHG//JRB1/chr1.txt","exon",0.0783156549467272,0.0451683931503473,"V5"
"186","largedata/COMET_CHG//JRB1/chr1.txt","exon",0.0787313878728788,0.0453860906536229,"V6"
"187","largedata/COMET_CHG//JRB1/chr1.txt","exon",0.0805123929011676,0.0462711308596396,"V7"
"188","largedata/COMET_CHG//JRB1/chr1.txt","exon",0.0808889686292708,0.04637210069032,"V8"
"189","largedata/COMET_CHG//JRB1/chr1.txt","exon",0.0858090820528587,0.0490438986465249,"V9"
"190","largedata/COMET_CHG//JRB1/chr1.txt","exon",0.0977071153161062,0.0547503201643724,"V10"
"191","largedata/COMET_CHG//JRB1/chr1.txt","intron",0.368833884781509,0.136188933055512,"V1"
"192","largedata/COMET_CHG//JRB1/chr1.txt","intron",0.433366245126393,0.140170922606477,"V2"
"193","largedata/COMET_CHG//JRB1/chr1.txt","intron",0.449355703826628,0.137885555165187,"V3"
"194","largedata/COMET_CHG//JRB1/chr1.txt","intron",0.457800103112753,0.137365883056386,"V4"
"195","largedata/COMET_CHG//JRB1/chr1.txt","intron",0.46297748434383,0.139998247956849,"V5"
"196","largedata/COMET_CHG//JRB1/chr1.txt","intron",0.451736875198907,0.138703269405745,"V6"
"197","largedata/COMET_CHG//JRB1/chr1.txt","intron",0.462314817271559,0.137392620312036,"V7"
"198","largedata/COMET_CHG//JRB1/chr1.txt","intron",0.46258802853628,0.13559834574631,"V8"
"199","largedata/COMET_CHG//JRB1/chr1.txt","intron",0.442444540174624,0.1376331773517,"V9"
"200","largedata/COMET_CHG//JRB1/chr1.txt","intron",0.375276576288302,0.139549507534302,"V10"
"201","largedata/COMET_CHG//JRB1/chr1.txt","up1k",0.284523808415275,0.123309392560528,"V1"
"202","largedata/COMET_CHG//JRB1/chr1.txt","up1k",0.313064680946303,0.124205306282223,"V2"
"203","largedata/COMET_CHG//JRB1/chr1.txt","up1k",0.330191477221338,0.124024790315657,"V3"
"204","largedata/COMET_CHG//JRB1/chr1.txt","up1k",0.35274861809439,0.124490050576675,"V4"
"205","largedata/COMET_CHG//JRB1/chr1.txt","up1k",0.362949716215164,0.125369965703842,"V5"
"206","largedata/COMET_CHG//JRB1/chr1.txt","up1k",0.367955075803261,0.127457914951656,"V6"
"207","largedata/COMET_CHG//JRB1/chr1.txt","up1k",0.356803833055597,0.126653877663699,"V7"
"208","largedata/COMET_CHG//JRB1/chr1.txt","up1k",0.335468182479557,0.127461559390417,"V8"
"209","largedata/COMET_CHG//JRB1/chr1.txt","up1k",0.318526711529566,0.126831396790265,"V9"
"210","largedata/COMET_CHG//JRB1/chr1.txt","up1k",0.293906992381918,0.127117223219605,"V10"
"211","largedata/COMET_CHG//JRB1/chr1.txt","down1k",0.293889701361116,0.124141176056379,"V1"
"212","largedata/COMET_CHG//JRB1/chr1.txt","down1k",0.311241267141641,0.123985535801158,"V2"
"213","largedata/COMET_CHG//JRB1/chr1.txt","down1k",0.319212571765776,0.123996860585249,"V3"
"214","largedata/COMET_CHG//JRB1/chr1.txt","down1k",0.319756834973892,0.122795189447739,"V4"
"215","largedata/COMET_CHG//JRB1/chr1.txt","down1k",0.328358808595274,0.123166007492881,"V5"
"216","largedata/COMET_CHG//JRB1/chr1.txt","down1k",0.328519180865746,0.123665626340366,"V6"
"217","largedata/COMET_CHG//JRB1/chr1.txt","down1k",0.322623402427684,0.124276964845556,"V7"
"218","largedata/COMET_CHG//JRB1/chr1.txt","down1k",0.314435615665371,0.123474990031557,"V8"
"219","largedata/COMET_CHG//JRB1/chr1.txt","down1k",0.304896953732408,0.123714622437947,"V9"
"220","largedata/COMET_CHG//JRB1/chr1.txt","down1k",0.290259557625028,0.123133792028429,"V10"
"221","largedata/COMET_CHG//JRB1/chr1.txt","gene",0.142539289892975,0.0778751288635593,"V1"
"222","largedata/COMET_CHG//JRB1/chr1.txt","gene",0.214027254501593,0.110514696205683,"V2"
"223","largedata/COMET_CHG//JRB1/chr1.txt","gene",0.253109202377777,0.122728655175779,"V3"
"224","largedata/COMET_CHG//JRB1/chr1.txt","gene",0.275743393792252,0.130239186107157,"V4"
"225","largedata/COMET_CHG//JRB1/chr1.txt","gene",0.288108582989362,0.131537179194147,"V5"
"226","largedata/COMET_CHG//JRB1/chr1.txt","gene",0.29159481251108,0.133294364990963,"V6"
"227","largedata/COMET_CHG//JRB1/chr1.txt","gene",0.276019571338704,0.128687131683457,"V7"
"228","largedata/COMET_CHG//JRB1/chr1.txt","gene",0.25487691012474,0.123050006993568,"V8"
"229","largedata/COMET_CHG//JRB1/chr1.txt","gene",0.205137689249321,0.107410153871822,"V9"
"230","largedata/COMET_CHG//JRB1/chr1.txt","gene",0.152603856756934,0.0834729552308806,"V10"
"231","largedata/COMET_CHG//JRB1/chr1.txt","CDS",0.185798096224052,0.100734160085602,"V1"
"232","largedata/COMET_CHG//JRB1/chr1.txt","CDS",0.204877645340417,0.109981258602744,"V2"
"233","largedata/COMET_CHG//JRB1/chr1.txt","CDS",0.178518425052582,0.0996968903548697,"V3"
"234","largedata/COMET_CHG//JRB1/chr1.txt","CDS",0.200362408642141,0.107064364519386,"V4"
"235","largedata/COMET_CHG//JRB1/chr1.txt","CDS",0.175956024740939,0.0971358818593619,"V5"
"236","largedata/COMET_CHG//JRB1/chr1.txt","CDS",0.185850453998972,0.101527354642895,"V6"
"237","largedata/COMET_CHG//JRB1/chr1.txt","CDS",0.194419043470784,0.106482007711896,"V7"
"238","largedata/COMET_CHG//JRB1/chr1.txt","CDS",0.193684107029297,0.105689181019697,"V8"
"239","largedata/COMET_CHG//JRB1/chr1.txt","CDS",0.203346595072203,0.107400476671999,"V9"
"240","largedata/COMET_CHG//JRB1/chr1.txt","CDS",0.226890512675728,0.117657193124749,"V10"
"241","largedata/COMET_CHG//JRB2/chr1.txt","exon",0.0973512522936561,0.0528295217353637,"V1"
"242","largedata/COMET_CHG//JRB2/chr1.txt","exon",0.0843868591817739,0.046481995715142,"V2"
"243","largedata/COMET_CHG//JRB2/chr1.txt","exon",0.0785475020526832,0.0432333627377089,"V3"
"244","largedata/COMET_CHG//JRB2/chr1.txt","exon",0.0803819348571298,0.0446701007733931,"V4"
"245","largedata/COMET_CHG//JRB2/chr1.txt","exon",0.0824850216437422,0.0462470849582487,"V5"
"246","largedata/COMET_CHG//JRB2/chr1.txt","exon",0.0764079395384372,0.0424076209988982,"V6"
"247","largedata/COMET_CHG//JRB2/chr1.txt","exon",0.0766582036800311,0.0425018559318203,"V7"
"248","largedata/COMET_CHG//JRB2/chr1.txt","exon",0.0791519902215091,0.0437097889989437,"V8"
"249","largedata/COMET_CHG//JRB2/chr1.txt","exon",0.0826823863893729,0.045538794782632,"V9"
"250","largedata/COMET_CHG//JRB2/chr1.txt","exon",0.0942582138590395,0.0511903326897307,"V10"
"251","largedata/COMET_CHG//JRB2/chr1.txt","intron",0.370670706291128,0.131356289805423,"V1"
"252","largedata/COMET_CHG//JRB2/chr1.txt","intron",0.420613491327468,0.133403629552288,"V2"
"253","largedata/COMET_CHG//JRB2/chr1.txt","intron",0.445660146777311,0.131998751598624,"V3"
"254","largedata/COMET_CHG//JRB2/chr1.txt","intron",0.45714939891041,0.131566731111933,"V4"
"255","largedata/COMET_CHG//JRB2/chr1.txt","intron",0.456200483334619,0.1326961505213,"V5"
"256","largedata/COMET_CHG//JRB2/chr1.txt","intron",0.44931445408754,0.132780744923028,"V6"
"257","largedata/COMET_CHG//JRB2/chr1.txt","intron",0.456657082815436,0.131502012930023,"V7"
"258","largedata/COMET_CHG//JRB2/chr1.txt","intron",0.450470962225802,0.12890351781043,"V8"
"259","largedata/COMET_CHG//JRB2/chr1.txt","intron",0.42823319745821,0.12918754358333,"V9"
"260","largedata/COMET_CHG//JRB2/chr1.txt","intron",0.361381274322924,0.131395130372342,"V10"
"261","largedata/COMET_CHG//JRB2/chr1.txt","up1k",0.27682439957368,0.117047035441725,"V1"
"262","largedata/COMET_CHG//JRB2/chr1.txt","up1k",0.305406167603252,0.119136457431691,"V2"
"263","largedata/COMET_CHG//JRB2/chr1.txt","up1k",0.327031149758113,0.119628913940484,"V3"
"264","largedata/COMET_CHG//JRB2/chr1.txt","up1k",0.351280097841584,0.119044827140346,"V4"
"265","largedata/COMET_CHG//JRB2/chr1.txt","up1k",0.359545426587577,0.118933401956302,"V5"
"266","largedata/COMET_CHG//JRB2/chr1.txt","up1k",0.358281229833537,0.120501130627,"V6"
"267","largedata/COMET_CHG//JRB2/chr1.txt","up1k",0.348123589843141,0.118868855406525,"V7"
"268","largedata/COMET_CHG//JRB2/chr1.txt","up1k",0.325468361447568,0.119537590549466,"V8"
"269","largedata/COMET_CHG//JRB2/chr1.txt","up1k",0.305666590907591,0.119704282860971,"V9"
