"","file","feature","mc","vc","var"
"73","largedata/COMET/JRA2/chr1.txt","intron",0.705578845876721,0.115388748396511,"V3"
"74","largedata/COMET/JRA2/chr1.txt","intron",0.710929912619826,0.112919513110523,"V4"
"75","largedata/COMET/JRA2/chr1.txt","intron",0.708905003403124,0.113084607565347,"V5"
"76","largedata/COMET/JRA2/chr1.txt","intron",0.701205136875333,0.118626404011924,"V6"
"77","largedata/COMET/JRA2/chr1.txt","intron",0.716903723839944,0.110651428104992,"V7"
"78","largedata/COMET/JRA2/chr1.txt","intron",0.715093487833724,0.112359057848329,"V8"
"79","largedata/COMET/JRA2/chr1.txt","intron",0.695239136867343,0.121018004278649,"V9"
"80","largedata/COMET/JRA2/chr1.txt","intron",0.632046359629697,0.144775041327057,"V10"
"81","largedata/COMET/JRA2/chr1.txt","up1k",0.362309288203542,0.170819430611508,"V1"
"82","largedata/COMET/JRA2/chr1.txt","up1k",0.406655700654801,0.172425468532359,"V2"
"83","largedata/COMET/JRA2/chr1.txt","up1k",0.430946190260138,0.168324944652398,"V3"
"84","largedata/COMET/JRA2/chr1.txt","up1k",0.451906831199823,0.168214593725537,"V4"
"85","largedata/COMET/JRA2/chr1.txt","up1k",0.470078201826417,0.167093797483613,"V5"
"86","largedata/COMET/JRA2/chr1.txt","up1k",0.471496107850301,0.167488128504026,"V6"
"87","largedata/COMET/JRA2/chr1.txt","up1k",0.460408962599917,0.167242710013043,"V7"
"88","largedata/COMET/JRA2/chr1.txt","up1k",0.431406710542367,0.169977219416945,"V8"
"89","largedata/COMET/JRA2/chr1.txt","up1k",0.396166674599695,0.169943800641939,"V9"
"90","largedata/COMET/JRA2/chr1.txt","up1k",0.352419784531291,0.167527569424233,"V10"
"91","largedata/COMET/JRA2/chr1.txt","down1k",0.408900266943279,0.166773001175213,"V1"
"92","largedata/COMET/JRA2/chr1.txt","down1k",0.442571775365506,0.166446665431874,"V2"
"93","largedata/COMET/JRA2/chr1.txt","down1k",0.435287571928119,0.164788677196674,"V3"
"94","largedata/COMET/JRA2/chr1.txt","down1k",0.450840661334201,0.164003005688846,"V4"
"95","largedata/COMET/JRA2/chr1.txt","down1k",0.454530851757196,0.161954837021552,"V5"
"96","largedata/COMET/JRA2/chr1.txt","down1k",0.45335515401845,0.163611094889628,"V6"
"97","largedata/COMET/JRA2/chr1.txt","down1k",0.452144673946961,0.162752209199144,"V7"
"98","largedata/COMET/JRA2/chr1.txt","down1k",0.430825765669515,0.161379127267836,"V8"
"99","largedata/COMET/JRA2/chr1.txt","down1k",0.426871981108881,0.163200191143357,"V9"
"100","largedata/COMET/JRA2/chr1.txt","down1k",0.402855985675475,0.160973488775709,"V10"
"101","largedata/COMET/JRA2/chr1.txt","gene",0.211738044854634,0.119539837639877,"V1"
"102","largedata/COMET/JRA2/chr1.txt","gene",0.352992456323431,0.167603871211635,"V2"
"103","largedata/COMET/JRA2/chr1.txt","gene",0.437214970078493,0.1774344143574,"V3"
"104","largedata/COMET/JRA2/chr1.txt","gene",0.480696821907509,0.179412699116628,"V4"
"105","largedata/COMET/JRA2/chr1.txt","gene",0.500751824969551,0.179155003422944,"V5"
"106","largedata/COMET/JRA2/chr1.txt","gene",0.511470965903,0.178998744843464,"V6"
"107","largedata/COMET/JRA2/chr1.txt","gene",0.492073154594428,0.179663598901055,"V7"
"108","largedata/COMET/JRA2/chr1.txt","gene",0.447151348630963,0.180072827713037,"V8"
"109","largedata/COMET/JRA2/chr1.txt","gene",0.357943906883567,0.169065076793027,"V9"
"110","largedata/COMET/JRA2/chr1.txt","gene",0.225309530469448,0.127901378216624,"V10"
"111","largedata/COMET/JRA2/chr1.txt","CDS",0.293352272001589,0.153948773989842,"V1"
"112","largedata/COMET/JRA2/chr1.txt","CDS",0.290895871462567,0.155267350314476,"V2"
"113","largedata/COMET/JRA2/chr1.txt","CDS",0.256355457887294,0.142348757104727,"V3"
"114","largedata/COMET/JRA2/chr1.txt","CDS",0.289221844796576,0.153263334277816,"V4"
"115","largedata/COMET/JRA2/chr1.txt","CDS",0.268137567140795,0.146400715514396,"V5"
"116","largedata/COMET/JRA2/chr1.txt","CDS",0.280758577729101,0.150575005911884,"V6"
"117","largedata/COMET/JRA2/chr1.txt","CDS",0.278182465703411,0.15108732209908,"V7"
"118","largedata/COMET/JRA2/chr1.txt","CDS",0.278455726068372,0.151095394892339,"V8"
"119","largedata/COMET/JRA2/chr1.txt","CDS",0.306245167416437,0.160714770799589,"V9"
"120","largedata/COMET/JRA2/chr1.txt","CDS",0.327514307427516,0.1653426395525,"V10"
"121","largedata/COMET/JRA3/chr1.txt","exon",0.18484211350559,0.102099527578272,"V1"
"122","largedata/COMET/JRA3/chr1.txt","exon",0.167384834503007,0.0962156444005062,"V2"
"123","largedata/COMET/JRA3/chr1.txt","exon",0.155034940036911,0.090693915707805,"V3"
"124","largedata/COMET/JRA3/chr1.txt","exon",0.152648864964918,0.0893811725498589,"V4"
"125","largedata/COMET/JRA3/chr1.txt","exon",0.153154417298631,0.0898705158874613,"V5"
"126","largedata/COMET/JRA3/chr1.txt","exon",0.150970046555015,0.088970300843322,"V6"
"127","largedata/COMET/JRA3/chr1.txt","exon",0.154685169574176,0.0912731858065613,"V7"
"128","largedata/COMET/JRA3/chr1.txt","exon",0.159959841146496,0.093003756694574,"V8"
"129","largedata/COMET/JRA3/chr1.txt","exon",0.169149209928921,0.0970198133722725,"V9"
"130","largedata/COMET/JRA3/chr1.txt","exon",0.197887917735136,0.108838649930499,"V10"
"131","largedata/COMET/JRA3/chr1.txt","intron",0.634441041797559,0.140087100002379,"V1"
"132","largedata/COMET/JRA3/chr1.txt","intron",0.68123057271093,0.126495971998859,"V2"
"133","largedata/COMET/JRA3/chr1.txt","intron",0.704570743658251,0.114335940176182,"V3"
"134","largedata/COMET/JRA3/chr1.txt","intron",0.713156639713762,0.110334512114106,"V4"
"135","largedata/COMET/JRA3/chr1.txt","intron",0.713573198943843,0.113137163093311,"V5"
"136","largedata/COMET/JRA3/chr1.txt","intron",0.705063278111164,0.117436206793996,"V6"
"137","largedata/COMET/JRA3/chr1.txt","intron",0.718785776509236,0.109821492124079,"V7"
"138","largedata/COMET/JRA3/chr1.txt","intron",0.708465082643976,0.111641895250808,"V8"
"139","largedata/COMET/JRA3/chr1.txt","intron",0.6900341260985,0.120167868371064,"V9"
"140","largedata/COMET/JRA3/chr1.txt","intron",0.625431715810071,0.144119699169062,"V10"
"141","largedata/COMET/JRA3/chr1.txt","up1k",0.373797263566048,0.168798408173146,"V1"
"142","largedata/COMET/JRA3/chr1.txt","up1k",0.418202458145489,0.169423538995769,"V2"
"143","largedata/COMET/JRA3/chr1.txt","up1k",0.445531062083848,0.166060991503207,"V3"
"144","largedata/COMET/JRA3/chr1.txt","up1k",0.47148664487136,0.165232930736968,"V4"
"145","largedata/COMET/JRA3/chr1.txt","up1k",0.487517704099162,0.165218003407277,"V5"
"146","largedata/COMET/JRA3/chr1.txt","up1k",0.482616696146157,0.167387763081419,"V6"
"147","largedata/COMET/JRA3/chr1.txt","up1k",0.474126415534396,0.167647436697436,"V7"
"148","largedata/COMET/JRA3/chr1.txt","up1k",0.446765960313486,0.169164139677223,"V8"
"149","largedata/COMET/JRA3/chr1.txt","up1k",0.409317349827332,0.169720769327573,"V9"
"150","largedata/COMET/JRA3/chr1.txt","up1k",0.366988232143326,0.167644991390071,"V10"
"151","largedata/COMET/JRA3/chr1.txt","down1k",0.416198816629293,0.163708527420172,"V1"
"152","largedata/COMET/JRA3/chr1.txt","down1k",0.443883995309534,0.163949439283736,"V2"
"153","largedata/COMET/JRA3/chr1.txt","down1k",0.448774279234641,0.164103654474062,"V3"
"154","largedata/COMET/JRA3/chr1.txt","down1k",0.465570976068557,0.161996202001375,"V4"
"155","largedata/COMET/JRA3/chr1.txt","down1k",0.466979519915304,0.161429686639246,"V5"
"156","largedata/COMET/JRA3/chr1.txt","down1k",0.464357731077046,0.160457577536878,"V6"
"157","largedata/COMET/JRA3/chr1.txt","down1k",0.463766826575566,0.161085370246785,"V7"
"158","largedata/COMET/JRA3/chr1.txt","down1k",0.443645723760323,0.16206336789761,"V8"
"159","largedata/COMET/JRA3/chr1.txt","down1k",0.439445350592337,0.161322785180446,"V9"
"160","largedata/COMET/JRA3/chr1.txt","down1k",0.414072985220628,0.162320437856374,"V10"
"161","largedata/COMET/JRA3/chr1.txt","gene",0.215284846109025,0.119059321358241,"V1"
"162","largedata/COMET/JRA3/chr1.txt","gene",0.349153982485084,0.165817730693304,"V2"
"163","largedata/COMET/JRA3/chr1.txt","gene",0.442270370319466,0.177282547426507,"V3"
"164","largedata/COMET/JRA3/chr1.txt","gene",0.482181577609892,0.179308587262397,"V4"
"165","largedata/COMET/JRA3/chr1.txt","gene",0.504812429535764,0.179136657329286,"V5"
"166","largedata/COMET/JRA3/chr1.txt","gene",0.51350713349857,0.17849470662295,"V6"
"167","largedata/COMET/JRA3/chr1.txt","gene",0.486871218056741,0.179300963829032,"V7"
"168","largedata/COMET/JRA3/chr1.txt","gene",0.447025504934557,0.178464492052863,"V8"
"169","largedata/COMET/JRA3/chr1.txt","gene",0.353852720356149,0.166346806969798,"V9"
"170","largedata/COMET/JRA3/chr1.txt","gene",0.229469873689734,0.127468650750971,"V10"
"171","largedata/COMET/JRA3/chr1.txt","CDS",0.293685231460273,0.151938606461819,"V1"
"172","largedata/COMET/JRA3/chr1.txt","CDS",0.296138309981586,0.154419663643629,"V2"
"173","largedata/COMET/JRA3/chr1.txt","CDS",0.262381862973477,0.143730367642793,"V3"
"174","largedata/COMET/JRA3/chr1.txt","CDS",0.30863473065404,0.16067225069645,"V4"
"175","largedata/COMET/JRA3/chr1.txt","CDS",0.272232185682338,0.147211312468883,"V5"
"176","largedata/COMET/JRA3/chr1.txt","CDS",0.277487480070929,0.14851648073408,"V6"
"177","largedata/COMET/JRA3/chr1.txt","CDS",0.274325980711218,0.147900804430882,"V7"
"178","largedata/COMET/JRA3/chr1.txt","CDS",0.269990822459171,0.146013692411948,"V8"
"179","largedata/COMET/JRA3/chr1.txt","CDS",0.302465186140652,0.156633159781517,"V9"
"180","largedata/COMET/JRA3/chr1.txt","CDS",0.323626036046595,0.160671041652453,"V10"
"181","largedata/COMET/JRB1/chr1.txt","exon",0.177062483456055,0.0999331339233229,"V1"
"182","largedata/COMET/JRB1/chr1.txt","exon",0.160073679398871,0.0935708189026966,"V2"
"183","largedata/COMET/JRB1/chr1.txt","exon",0.149454219690461,0.0890688074932675,"V3"
"184","largedata/COMET/JRB1/chr1.txt","exon",0.146280386953644,0.0874630842560207,"V4"
"185","largedata/COMET/JRB1/chr1.txt","exon",0.144762141388811,0.0863706792386244,"V5"
"186","largedata/COMET/JRB1/chr1.txt","exon",0.146352912669468,0.0874737062586941,"V6"
"187","largedata/COMET/JRB1/chr1.txt","exon",0.152011148119713,0.0905859582149584,"V7"
"188","largedata/COMET/JRB1/chr1.txt","exon",0.154303519527245,0.0910398714707059,"V8"
"189","largedata/COMET/JRB1/chr1.txt","exon",0.162072775801664,0.0942513183132237,"V9"
"190","largedata/COMET/JRB1/chr1.txt","exon",0.19135361133394,0.107279845113443,"V10"
"191","largedata/COMET/JRB1/chr1.txt","intron",0.628402767250186,0.140430495172548,"V1"
"192","largedata/COMET/JRB1/chr1.txt","intron",0.6723702927289,0.127307040055214,"V2"
"193","largedata/COMET/JRB1/chr1.txt","intron",0.69236226726783,0.117514194233621,"V3"
"194","largedata/COMET/JRB1/chr1.txt","intron",0.698460797894832,0.113276837673154,"V4"
"195","largedata/COMET/JRB1/chr1.txt","intron",0.702920506824549,0.114352799907045,"V5"
"196","largedata/COMET/JRB1/chr1.txt","intron",0.692494017439761,0.118680146806916,"V6"
"197","largedata/COMET/JRB1/chr1.txt","intron",0.704550272742835,0.111796759080905,"V7"
"198","largedata/COMET/JRB1/chr1.txt","intron",0.705594364628352,0.112196481657639,"V8"
"199","largedata/COMET/JRB1/chr1.txt","intron",0.684815614063492,0.122482080937546,"V9"
"200","largedata/COMET/JRB1/chr1.txt","intron",0.626483712531403,0.14469158572027,"V10"
"201","largedata/COMET/JRB1/chr1.txt","up1k",0.359595286525003,0.167201609179679,"V1"
"202","largedata/COMET/JRB1/chr1.txt","up1k",0.399930261203846,0.168157516778056,"V2"
"203","largedata/COMET/JRB1/chr1.txt","up1k",0.418892007454751,0.163790552697941,"V3"
"204","largedata/COMET/JRB1/chr1.txt","up1k",0.440864029289879,0.162318748142994,"V4"
"205","largedata/COMET/JRB1/chr1.txt","up1k",0.458997518145916,0.16335911286462,"V5"
"206","largedata/COMET/JRB1/chr1.txt","up1k",0.46153402942833,0.163776711549937,"V6"
"207","largedata/COMET/JRB1/chr1.txt","up1k",0.453174439824215,0.165352224958963,"V7"
"208","largedata/COMET/JRB1/chr1.txt","up1k",0.423120723622332,0.16656028785726,"V8"
"209","largedata/COMET/JRB1/chr1.txt","up1k",0.396477069012896,0.167908261979037,"V9"
"210","largedata/COMET/JRB1/chr1.txt","up1k",0.355775334534628,0.165907594496971,"V10"
"211","largedata/COMET/JRB1/chr1.txt","down1k",0.402327764988176,0.161265779973307,"V1"
"212","largedata/COMET/JRB1/chr1.txt","down1k",0.434144989931608,0.163607620774796,"V2"
"213","largedata/COMET/JRB1/chr1.txt","down1k",0.429453608658882,0.161936912573657,"V3"
"214","largedata/COMET/JRB1/chr1.txt","down1k",0.445577317562792,0.160774379988316,"V4"
"215","largedata/COMET/JRB1/chr1.txt","down1k",0.444212582429612,0.160580967401151,"V5"
"216","largedata/COMET/JRB1/chr1.txt","down1k",0.444860810564073,0.162123148301314,"V6"
"217","largedata/COMET/JRB1/chr1.txt","down1k",0.444766683462683,0.16103779014196,"V7"
"218","largedata/COMET/JRB1/chr1.txt","down1k",0.428923757904069,0.159705427685837,"V8"
"219","largedata/COMET/JRB1/chr1.txt","down1k",0.415883793718274,0.160986581684131,"V9"
"220","largedata/COMET/JRB1/chr1.txt","down1k",0.395704474203418,0.161251516000709,"V10"
"221","largedata/COMET/JRB1/chr1.txt","gene",0.206567624251347,0.117039931680106,"V1"
"222","largedata/COMET/JRB1/chr1.txt","gene",0.34529904389556,0.165351020222583,"V2"
"223","largedata/COMET/JRB1/chr1.txt","gene",0.428561214869007,0.174757626314198,"V3"
"224","largedata/COMET/JRB1/chr1.txt","gene",0.47272774134139,0.178245770839207,"V4"
"225","largedata/COMET/JRB1/chr1.txt","gene",0.493220567402022,0.177350575460829,"V5"
"226","largedata/COMET/JRB1/chr1.txt","gene",0.499360749952579,0.177307683500585,"V6"
"227","largedata/COMET/JRB1/chr1.txt","gene",0.479194727215025,0.178254325637791,"V7"
"228","largedata/COMET/JRB1/chr1.txt","gene",0.434499601780406,0.176714903389108,"V8"
"229","largedata/COMET/JRB1/chr1.txt","gene",0.342582181124042,0.162970376482024,"V9"
"230","largedata/COMET/JRB1/chr1.txt","gene",0.220615095334371,0.124060545763375,"V10"
"231","largedata/COMET/JRB1/chr1.txt","CDS",0.286432028106798,0.151833812131179,"V1"
"232","largedata/COMET/JRB1/chr1.txt","CDS",0.300900553767215,0.159457088665216,"V2"
"233","largedata/COMET/JRB1/chr1.txt","CDS",0.266935711398545,0.147346665296305,"V3"
"234","largedata/COMET/JRB1/chr1.txt","CDS",0.289417356726757,0.153141849258574,"V4"
"235","largedata/COMET/JRB1/chr1.txt","CDS",0.270399612199587,0.14733189954164,"V5"
"236","largedata/COMET/JRB1/chr1.txt","CDS",0.284868515316815,0.153665293069488,"V6"
"237","largedata/COMET/JRB1/chr1.txt","CDS",0.286300743299888,0.154377502188559,"V7"
"238","largedata/COMET/JRB1/chr1.txt","CDS",0.284700782025591,0.153604118968988,"V8"
"239","largedata/COMET/JRB1/chr1.txt","CDS",0.300646105750097,0.156718730958377,"V9"
"240","largedata/COMET/JRB1/chr1.txt","CDS",0.332986600465027,0.166402176181563,"V10"
"241","largedata/COMET/JRB2/chr1.txt","exon",0.188072602437569,0.104027924059948,"V1"
"242","largedata/COMET/JRB2/chr1.txt","exon",0.16363127838169,0.093499583382192,"V2"
"243","largedata/COMET/JRB2/chr1.txt","exon",0.153630125640746,0.0898601734973922,"V3"
"244","largedata/COMET/JRB2/chr1.txt","exon",0.154898958757586,0.0904519228360576,"V4"
"245","largedata/COMET/JRB2/chr1.txt","exon",0.157021286070535,0.0920222950459569,"V5"
"246","largedata/COMET/JRB2/chr1.txt","exon",0.147941386961997,0.0870462444997396,"V6"
"247","largedata/COMET/JRB2/chr1.txt","exon",0.151607409698046,0.0884355002886486,"V7"
"248","largedata/COMET/JRB2/chr1.txt","exon",0.156850469787409,0.0913237618859215,"V8"
"249","largedata/COMET/JRB2/chr1.txt","exon",0.16599268280868,0.094938161348464,"V9"
"250","largedata/COMET/JRB2/chr1.txt","exon",0.191382986426589,0.105746092124108,"V10"
"251","largedata/COMET/JRB2/chr1.txt","intron",0.630129747102626,0.136157946319153,"V1"
"252","largedata/COMET/JRB2/chr1.txt","intron",0.665487720502951,0.125366600776716,"V2"
"253","largedata/COMET/JRB2/chr1.txt","intron",0.694357011951125,0.112673959242157,"V3"
"254","largedata/COMET/JRB2/chr1.txt","intron",0.702363620182627,0.109112720458099,"V4"
"255","largedata/COMET/JRB2/chr1.txt","intron",0.705369979222587,0.109693730801089,"V5"
"256","largedata/COMET/JRB2/chr1.txt","intron",0.697061389872509,0.113905639615307,"V6"
"257","largedata/COMET/JRB2/chr1.txt","intron",0.704544887951256,0.108507320717561,"V7"
"258","largedata/COMET/JRB2/chr1.txt","intron",0.701750088147883,0.110519563266486,"V8"
"259","largedata/COMET/JRB2/chr1.txt","intron",0.683560101741202,0.117526071559505,"V9"
"260","largedata/COMET/JRB2/chr1.txt","intron",0.61997917574932,0.141139344802158,"V10"
"261","largedata/COMET/JRB2/chr1.txt","up1k",0.355076911010721,0.16360651310075,"V1"
"262","largedata/COMET/JRB2/chr1.txt","up1k",0.395664135562464,0.165001214044656,"V2"
"263","largedata/COMET/JRB2/chr1.txt","up1k",0.427272265024304,0.162925297656415,"V3"
"264","largedata/COMET/JRB2/chr1.txt","up1k",0.450777195441869,0.159755681879888,"V4"
"265","largedata/COMET/JRB2/chr1.txt","up1k",0.465317754091308,0.161350287201756,"V5"
"266","largedata/COMET/JRB2/chr1.txt","up1k",0.462470510130988,0.162865271873225,"V6"
"267","largedata/COMET/JRB2/chr1.txt","up1k",0.452412653792688,0.160533576507901,"V7"
"268","largedata/COMET/JRB2/chr1.txt","up1k",0.420423068181661,0.163523293548272,"V8"
"269","largedata/COMET/JRB2/chr1.txt","up1k",0.385748700603734,0.163462733167798,"V9"
"270","largedata/COMET/JRB2/chr1.txt","up1k",0.346410788124604,0.161777308457239,"V10"
"271","largedata/COMET/JRB2/chr1.txt","down1k",0.410255575746781,0.161990364143689,"V1"
"272","largedata/COMET/JRB2/chr1.txt","down1k",0.432129116058041,0.160590886861795,"V2"
"273","largedata/COMET/JRB2/chr1.txt","down1k",0.437498909770941,0.159338923571876,"V3"
"274","largedata/COMET/JRB2/chr1.txt","down1k",0.451935974964824,0.156702114119964,"V4"
"275","largedata/COMET/JRB2/chr1.txt","down1k",0.456536493377811,0.156562648653454,"V5"
"276","largedata/COMET/JRB2/chr1.txt","down1k",0.452359437907552,0.158843697205201,"V6"
"277","largedata/COMET/JRB2/chr1.txt","down1k",0.446037682062217,0.158514965726347,"V7"
"278","largedata/COMET/JRB2/chr1.txt","down1k",0.42400689854241,0.156344368266521,"V8"
"279","largedata/COMET/JRB2/chr1.txt","down1k",0.421771598685761,0.156733693336585,"V9"
"280","largedata/COMET/JRB2/chr1.txt","down1k",0.396945838886759,0.156802733990888,"V10"
"281","largedata/COMET/JRB2/chr1.txt","gene",0.210431205733142,0.116572890940101,"V1"
"282","largedata/COMET/JRB2/chr1.txt","gene",0.347823144368101,0.162107394369393,"V2"
"283","largedata/COMET/JRB2/chr1.txt","gene",0.432611932399025,0.172409979557303,"V3"
"284","largedata/COMET/JRB2/chr1.txt","gene",0.476993594366613,0.174921989604264,"V4"
"285","largedata/COMET/JRB2/chr1.txt","gene",0.49820841478494,0.175354790486649,"V5"
"286","largedata/COMET/JRB2/chr1.txt","gene",0.504048141065949,0.175146926730643,"V6"
"287","largedata/COMET/JRB2/chr1.txt","gene",0.484073232642723,0.175485780587684,"V7"
"288","largedata/COMET/JRB2/chr1.txt","gene",0.438924091377759,0.175171252694762,"V8"
"289","largedata/COMET/JRB2/chr1.txt","gene",0.349732437812021,0.163371385764221,"V9"
"290","largedata/COMET/JRB2/chr1.txt","gene",0.223746773579537,0.123807792043521,"V10"
"291","largedata/COMET/JRB2/chr1.txt","CDS",0.295400339312237,0.152360330426522,"V1"
"292","largedata/COMET/JRB2/chr1.txt","CDS",0.295750556853106,0.153668963104962,"V2"
"293","largedata/COMET/JRB2/chr1.txt","CDS",0.255492372514067,0.138721730408965,"V3"
