"X","file","feature","mc","vc","var","fid","context"
27,"largedata/COMET/JRD1/chr1.txt","down1k",0.765894561237913,0.0745129285296658,"V7","largedata/lcache/CG_chr1_TE_class=I_D1.csv","CG"
28,"largedata/COMET/JRD1/chr1.txt","down1k",0.763158649305378,0.0760975114400594,"V8","largedata/lcache/CG_chr1_TE_class=I_D1.csv","CG"
29,"largedata/COMET/JRD1/chr1.txt","down1k",0.760372466164204,0.0776685527572687,"V9","largedata/lcache/CG_chr1_TE_class=I_D1.csv","CG"
30,"largedata/COMET/JRD1/chr1.txt","down1k",0.756285874361195,0.0799329302754343,"V10","largedata/lcache/CG_chr1_TE_class=I_D1.csv","CG"
1,"largedata/COMET/JRD2/chr1.txt","class=I",0.872428229052177,0.00644055381897534,"V1","largedata/lcache/CG_chr1_TE_class=I_D2.csv","CG"
2,"largedata/COMET/JRD2/chr1.txt","class=I",0.870659363005519,0.0053713781598376,"V2","largedata/lcache/CG_chr1_TE_class=I_D2.csv","CG"
3,"largedata/COMET/JRD2/chr1.txt","class=I",0.868542901023578,0.00546790760050263,"V3","largedata/lcache/CG_chr1_TE_class=I_D2.csv","CG"
4,"largedata/COMET/JRD2/chr1.txt","class=I",0.868390254635637,0.00537823222991919,"V4","largedata/lcache/CG_chr1_TE_class=I_D2.csv","CG"
5,"largedata/COMET/JRD2/chr1.txt","class=I",0.86711612685508,0.00526487163686469,"V5","largedata/lcache/CG_chr1_TE_class=I_D2.csv","CG"
6,"largedata/COMET/JRD2/chr1.txt","class=I",0.867457382685798,0.0051210981197668,"V6","largedata/lcache/CG_chr1_TE_class=I_D2.csv","CG"
7,"largedata/COMET/JRD2/chr1.txt","class=I",0.866825405512325,0.0053735982249665,"V7","largedata/lcache/CG_chr1_TE_class=I_D2.csv","CG"
8,"largedata/COMET/JRD2/chr1.txt","class=I",0.868123025612791,0.00537229555803598,"V8","largedata/lcache/CG_chr1_TE_class=I_D2.csv","CG"
9,"largedata/COMET/JRD2/chr1.txt","class=I",0.86916150761855,0.00549863684458765,"V9","largedata/lcache/CG_chr1_TE_class=I_D2.csv","CG"
10,"largedata/COMET/JRD2/chr1.txt","class=I",0.87106032261068,0.00602962239919482,"V10","largedata/lcache/CG_chr1_TE_class=I_D2.csv","CG"
11,"largedata/COMET/JRD2/chr1.txt","up1k",0.757676490519453,0.0834083374268588,"V1","largedata/lcache/CG_chr1_TE_class=I_D2.csv","CG"
12,"largedata/COMET/JRD2/chr1.txt","up1k",0.761747867240196,0.0813847842649552,"V2","largedata/lcache/CG_chr1_TE_class=I_D2.csv","CG"
13,"largedata/COMET/JRD2/chr1.txt","up1k",0.764557792146627,0.0797839695600434,"V3","largedata/lcache/CG_chr1_TE_class=I_D2.csv","CG"
14,"largedata/COMET/JRD2/chr1.txt","up1k",0.767154481170239,0.0782578721056583,"V4","largedata/lcache/CG_chr1_TE_class=I_D2.csv","CG"
15,"largedata/COMET/JRD2/chr1.txt","up1k",0.772427759424507,0.0751011048059518,"V5","largedata/lcache/CG_chr1_TE_class=I_D2.csv","CG"
16,"largedata/COMET/JRD2/chr1.txt","up1k",0.778782463054297,0.0712012471189753,"V6","largedata/lcache/CG_chr1_TE_class=I_D2.csv","CG"
17,"largedata/COMET/JRD2/chr1.txt","up1k",0.789263396457623,0.0645617701957583,"V7","largedata/lcache/CG_chr1_TE_class=I_D2.csv","CG"
18,"largedata/COMET/JRD2/chr1.txt","up1k",0.799072728846608,0.057885468644738,"V8","largedata/lcache/CG_chr1_TE_class=I_D2.csv","CG"
19,"largedata/COMET/JRD2/chr1.txt","up1k",0.811411690111934,0.0492629668954406,"V9","largedata/lcache/CG_chr1_TE_class=I_D2.csv","CG"
20,"largedata/COMET/JRD2/chr1.txt","up1k",0.828472477138761,0.0369473929316246,"V10","largedata/lcache/CG_chr1_TE_class=I_D2.csv","CG"
21,"largedata/COMET/JRD2/chr1.txt","down1k",0.827047941070228,0.0376316466916406,"V1","largedata/lcache/CG_chr1_TE_class=I_D2.csv","CG"
22,"largedata/COMET/JRD2/chr1.txt","down1k",0.813872729676154,0.0477766587102162,"V2","largedata/lcache/CG_chr1_TE_class=I_D2.csv","CG"
23,"largedata/COMET/JRD2/chr1.txt","down1k",0.802307498639813,0.0560551657208207,"V3","largedata/lcache/CG_chr1_TE_class=I_D2.csv","CG"
24,"largedata/COMET/JRD2/chr1.txt","down1k",0.791693584950801,0.0633252684873695,"V4","largedata/lcache/CG_chr1_TE_class=I_D2.csv","CG"
25,"largedata/COMET/JRD2/chr1.txt","down1k",0.781076465633799,0.0702632757837093,"V5","largedata/lcache/CG_chr1_TE_class=I_D2.csv","CG"
26,"largedata/COMET/JRD2/chr1.txt","down1k",0.773634877868442,0.0745362096388837,"V6","largedata/lcache/CG_chr1_TE_class=I_D2.csv","CG"
27,"largedata/COMET/JRD2/chr1.txt","down1k",0.767715078065846,0.0783474976374315,"V7","largedata/lcache/CG_chr1_TE_class=I_D2.csv","CG"
28,"largedata/COMET/JRD2/chr1.txt","down1k",0.765489868107265,0.0795047409763712,"V8","largedata/lcache/CG_chr1_TE_class=I_D2.csv","CG"
29,"largedata/COMET/JRD2/chr1.txt","down1k",0.762574506733472,0.080991351690598,"V9","largedata/lcache/CG_chr1_TE_class=I_D2.csv","CG"
30,"largedata/COMET/JRD2/chr1.txt","down1k",0.758503931959971,0.0834550014654552,"V10","largedata/lcache/CG_chr1_TE_class=I_D2.csv","CG"
1,"largedata/COMET/JRD3/chr1.txt","class=I",0.87428565420274,0.00564813641322416,"V1","largedata/lcache/CG_chr1_TE_class=I_D3.csv","CG"
2,"largedata/COMET/JRD3/chr1.txt","class=I",0.872540770882761,0.00484775798724234,"V2","largedata/lcache/CG_chr1_TE_class=I_D3.csv","CG"
3,"largedata/COMET/JRD3/chr1.txt","class=I",0.87103496241396,0.00484855877324232,"V3","largedata/lcache/CG_chr1_TE_class=I_D3.csv","CG"
4,"largedata/COMET/JRD3/chr1.txt","class=I",0.87036111363783,0.00481074028682669,"V4","largedata/lcache/CG_chr1_TE_class=I_D3.csv","CG"
5,"largedata/COMET/JRD3/chr1.txt","class=I",0.869649749836417,0.00475980796537525,"V5","largedata/lcache/CG_chr1_TE_class=I_D3.csv","CG"
6,"largedata/COMET/JRD3/chr1.txt","class=I",0.868758340002453,0.00469883562885741,"V6","largedata/lcache/CG_chr1_TE_class=I_D3.csv","CG"
7,"largedata/COMET/JRD3/chr1.txt","class=I",0.869316639294983,0.00477913889626082,"V7","largedata/lcache/CG_chr1_TE_class=I_D3.csv","CG"
8,"largedata/COMET/JRD3/chr1.txt","class=I",0.871092094231975,0.00472890009146213,"V8","largedata/lcache/CG_chr1_TE_class=I_D3.csv","CG"
9,"largedata/COMET/JRD3/chr1.txt","class=I",0.871329012765584,0.00490102587751073,"V9","largedata/lcache/CG_chr1_TE_class=I_D3.csv","CG"
10,"largedata/COMET/JRD3/chr1.txt","class=I",0.872417179708817,0.00535211112053679,"V10","largedata/lcache/CG_chr1_TE_class=I_D3.csv","CG"
11,"largedata/COMET/JRD3/chr1.txt","up1k",0.76499740226481,0.0794015120004659,"V1","largedata/lcache/CG_chr1_TE_class=I_D3.csv","CG"
12,"largedata/COMET/JRD3/chr1.txt","up1k",0.76864748425679,0.0776891759781463,"V2","largedata/lcache/CG_chr1_TE_class=I_D3.csv","CG"
13,"largedata/COMET/JRD3/chr1.txt","up1k",0.772285757751678,0.0757089520801607,"V3","largedata/lcache/CG_chr1_TE_class=I_D3.csv","CG"
14,"largedata/COMET/JRD3/chr1.txt","up1k",0.775078063595565,0.0741223935165516,"V4","largedata/lcache/CG_chr1_TE_class=I_D3.csv","CG"
15,"largedata/COMET/JRD3/chr1.txt","up1k",0.77982464710812,0.070980839074757,"V5","largedata/lcache/CG_chr1_TE_class=I_D3.csv","CG"
16,"largedata/COMET/JRD3/chr1.txt","up1k",0.786328406954867,0.0668472205645279,"V6","largedata/lcache/CG_chr1_TE_class=I_D3.csv","CG"
17,"largedata/COMET/JRD3/chr1.txt","up1k",0.794336444382021,0.0615720214142442,"V7","largedata/lcache/CG_chr1_TE_class=I_D3.csv","CG"
18,"largedata/COMET/JRD3/chr1.txt","up1k",0.804383409905271,0.0546949600684838,"V8","largedata/lcache/CG_chr1_TE_class=I_D3.csv","CG"
19,"largedata/COMET/JRD3/chr1.txt","up1k",0.81600494349035,0.0458304791574931,"V9","largedata/lcache/CG_chr1_TE_class=I_D3.csv","CG"
20,"largedata/COMET/JRD3/chr1.txt","up1k",0.832287871428419,0.0338957838475384,"V10","largedata/lcache/CG_chr1_TE_class=I_D3.csv","CG"
21,"largedata/COMET/JRD3/chr1.txt","down1k",0.831971747762867,0.0341123385886992,"V1","largedata/lcache/CG_chr1_TE_class=I_D3.csv","CG"
22,"largedata/COMET/JRD3/chr1.txt","down1k",0.817510231799415,0.0453382547895077,"V2","largedata/lcache/CG_chr1_TE_class=I_D3.csv","CG"
23,"largedata/COMET/JRD3/chr1.txt","down1k",0.806442497740027,0.053759207468173,"V3","largedata/lcache/CG_chr1_TE_class=I_D3.csv","CG"
24,"largedata/COMET/JRD3/chr1.txt","down1k",0.796643645530735,0.0606112357149245,"V4","largedata/lcache/CG_chr1_TE_class=I_D3.csv","CG"
25,"largedata/COMET/JRD3/chr1.txt","down1k",0.786831318537061,0.0671342371689725,"V5","largedata/lcache/CG_chr1_TE_class=I_D3.csv","CG"
26,"largedata/COMET/JRD3/chr1.txt","down1k",0.780897087098579,0.0705771749302741,"V6","largedata/lcache/CG_chr1_TE_class=I_D3.csv","CG"
27,"largedata/COMET/JRD3/chr1.txt","down1k",0.774906775351115,0.0743969978474618,"V7","largedata/lcache/CG_chr1_TE_class=I_D3.csv","CG"
28,"largedata/COMET/JRD3/chr1.txt","down1k",0.772494354327555,0.0758747772636639,"V8","largedata/lcache/CG_chr1_TE_class=I_D3.csv","CG"
29,"largedata/COMET/JRD3/chr1.txt","down1k",0.770448555749639,0.07696554517381,"V9","largedata/lcache/CG_chr1_TE_class=I_D3.csv","CG"
30,"largedata/COMET/JRD3/chr1.txt","down1k",0.76743578805922,0.0787590590199477,"V10","largedata/lcache/CG_chr1_TE_class=I_D3.csv","CG"
1,"largedata/COMET/JRE1/chr1.txt","class=I",0.867238871186524,0.00686469695433486,"V1","largedata/lcache/CG_chr1_TE_class=I_E1.csv","CG"
2,"largedata/COMET/JRE1/chr1.txt","class=I",0.866547837027406,0.00574959036999327,"V2","largedata/lcache/CG_chr1_TE_class=I_E1.csv","CG"
3,"largedata/COMET/JRE1/chr1.txt","class=I",0.864573972687811,0.00571289163612781,"V3","largedata/lcache/CG_chr1_TE_class=I_E1.csv","CG"
4,"largedata/COMET/JRE1/chr1.txt","class=I",0.863356695167245,0.00574814236160626,"V4","largedata/lcache/CG_chr1_TE_class=I_E1.csv","CG"
5,"largedata/COMET/JRE1/chr1.txt","class=I",0.863116761306776,0.0055438624688504,"V5","largedata/lcache/CG_chr1_TE_class=I_E1.csv","CG"
6,"largedata/COMET/JRE1/chr1.txt","class=I",0.862679811398112,0.00557254516464138,"V6","largedata/lcache/CG_chr1_TE_class=I_E1.csv","CG"
7,"largedata/COMET/JRE1/chr1.txt","class=I",0.862200053796123,0.00574272630573114,"V7","largedata/lcache/CG_chr1_TE_class=I_E1.csv","CG"
8,"largedata/COMET/JRE1/chr1.txt","class=I",0.863691613460308,0.00556678407015336,"V8","largedata/lcache/CG_chr1_TE_class=I_E1.csv","CG"
9,"largedata/COMET/JRE1/chr1.txt","class=I",0.863963475980063,0.00587388791923568,"V9","largedata/lcache/CG_chr1_TE_class=I_E1.csv","CG"
10,"largedata/COMET/JRE1/chr1.txt","class=I",0.866099568961028,0.00619216852568347,"V10","largedata/lcache/CG_chr1_TE_class=I_E1.csv","CG"
11,"largedata/COMET/JRE1/chr1.txt","up1k",0.75340402743563,0.0826169385148702,"V1","largedata/lcache/CG_chr1_TE_class=I_E1.csv","CG"
12,"largedata/COMET/JRE1/chr1.txt","up1k",0.757597813564181,0.0805206813511854,"V2","largedata/lcache/CG_chr1_TE_class=I_E1.csv","CG"
13,"largedata/COMET/JRE1/chr1.txt","up1k",0.761711663693551,0.0782688780300009,"V3","largedata/lcache/CG_chr1_TE_class=I_E1.csv","CG"
14,"largedata/COMET/JRE1/chr1.txt","up1k",0.763324926143009,0.077315140799231,"V4","largedata/lcache/CG_chr1_TE_class=I_E1.csv","CG"
15,"largedata/COMET/JRE1/chr1.txt","up1k",0.768625622166832,0.0742456189894938,"V5","largedata/lcache/CG_chr1_TE_class=I_E1.csv","CG"
16,"largedata/COMET/JRE1/chr1.txt","up1k",0.775422919303964,0.070278582032334,"V6","largedata/lcache/CG_chr1_TE_class=I_E1.csv","CG"
17,"largedata/COMET/JRE1/chr1.txt","up1k",0.784793497893007,0.0643841499079332,"V7","largedata/lcache/CG_chr1_TE_class=I_E1.csv","CG"
18,"largedata/COMET/JRE1/chr1.txt","up1k",0.794494208407774,0.0577041555721569,"V8","largedata/lcache/CG_chr1_TE_class=I_E1.csv","CG"
19,"largedata/COMET/JRE1/chr1.txt","up1k",0.806032421341743,0.0492981293059776,"V9","largedata/lcache/CG_chr1_TE_class=I_E1.csv","CG"
20,"largedata/COMET/JRE1/chr1.txt","up1k",0.823006434341548,0.0368167958464626,"V10","largedata/lcache/CG_chr1_TE_class=I_E1.csv","CG"
21,"largedata/COMET/JRE1/chr1.txt","down1k",0.821569912254377,0.0376912098226245,"V1","largedata/lcache/CG_chr1_TE_class=I_E1.csv","CG"
22,"largedata/COMET/JRE1/chr1.txt","down1k",0.807895391562269,0.0481648743227224,"V2","largedata/lcache/CG_chr1_TE_class=I_E1.csv","CG"
23,"largedata/COMET/JRE1/chr1.txt","down1k",0.797428042232003,0.0559297709570081,"V3","largedata/lcache/CG_chr1_TE_class=I_E1.csv","CG"
24,"largedata/COMET/JRE1/chr1.txt","down1k",0.787454720625622,0.0626610328213821,"V4","largedata/lcache/CG_chr1_TE_class=I_E1.csv","CG"
25,"largedata/COMET/JRE1/chr1.txt","down1k",0.776849853193442,0.0692728307421601,"V5","largedata/lcache/CG_chr1_TE_class=I_E1.csv","CG"
26,"largedata/COMET/JRE1/chr1.txt","down1k",0.769721402012361,0.0735136789321086,"V6","largedata/lcache/CG_chr1_TE_class=I_E1.csv","CG"
27,"largedata/COMET/JRE1/chr1.txt","down1k",0.763936699529871,0.0771739759498519,"V7","largedata/lcache/CG_chr1_TE_class=I_E1.csv","CG"
28,"largedata/COMET/JRE1/chr1.txt","down1k",0.762634935148277,0.0776902940275641,"V8","largedata/lcache/CG_chr1_TE_class=I_E1.csv","CG"
29,"largedata/COMET/JRE1/chr1.txt","down1k",0.759673005719182,0.0796331990552495,"V9","largedata/lcache/CG_chr1_TE_class=I_E1.csv","CG"
30,"largedata/COMET/JRE1/chr1.txt","down1k",0.756831174076696,0.0811854811870461,"V10","largedata/lcache/CG_chr1_TE_class=I_E1.csv","CG"
1,"largedata/COMET/JRE2/chr1.txt","class=I",0.882262179200753,0.00581843484562319,"V1","largedata/lcache/CG_chr1_TE_class=I_E2.csv","CG"
2,"largedata/COMET/JRE2/chr1.txt","class=I",0.880951985646228,0.00479094239501692,"V2","largedata/lcache/CG_chr1_TE_class=I_E2.csv","CG"
3,"largedata/COMET/JRE2/chr1.txt","class=I",0.879606506932621,0.00458695738273236,"V3","largedata/lcache/CG_chr1_TE_class=I_E2.csv","CG"
4,"largedata/COMET/JRE2/chr1.txt","class=I",0.878457918457771,0.00462142662131948,"V4","largedata/lcache/CG_chr1_TE_class=I_E2.csv","CG"
5,"largedata/COMET/JRE2/chr1.txt","class=I",0.877562558458035,0.00463509414825733,"V5","largedata/lcache/CG_chr1_TE_class=I_E2.csv","CG"
6,"largedata/COMET/JRE2/chr1.txt","class=I",0.877686830696161,0.00478795280995281,"V6","largedata/lcache/CG_chr1_TE_class=I_E2.csv","CG"
7,"largedata/COMET/JRE2/chr1.txt","class=I",0.878208070988643,0.00477737551446697,"V7","largedata/lcache/CG_chr1_TE_class=I_E2.csv","CG"
8,"largedata/COMET/JRE2/chr1.txt","class=I",0.879365831250472,0.0045687478048662,"V8","largedata/lcache/CG_chr1_TE_class=I_E2.csv","CG"
9,"largedata/COMET/JRE2/chr1.txt","class=I",0.880106571014357,0.00478308692271993,"V9","largedata/lcache/CG_chr1_TE_class=I_E2.csv","CG"
10,"largedata/COMET/JRE2/chr1.txt","class=I",0.882146554382652,0.00521687401086995,"V10","largedata/lcache/CG_chr1_TE_class=I_E2.csv","CG"
11,"largedata/COMET/JRE2/chr1.txt","up1k",0.773056630607054,0.0813144594320992,"V1","largedata/lcache/CG_chr1_TE_class=I_E2.csv","CG"
12,"largedata/COMET/JRE2/chr1.txt","up1k",0.776006777888648,0.0796407050765786,"V2","largedata/lcache/CG_chr1_TE_class=I_E2.csv","CG"
13,"largedata/COMET/JRE2/chr1.txt","up1k",0.779377573212849,0.0777488406844695,"V3","largedata/lcache/CG_chr1_TE_class=I_E2.csv","CG"
14,"largedata/COMET/JRE2/chr1.txt","up1k",0.781462729353295,0.0764077679848737,"V4","largedata/lcache/CG_chr1_TE_class=I_E2.csv","CG"
15,"largedata/COMET/JRE2/chr1.txt","up1k",0.785050121061344,0.0740070932989586,"V5","largedata/lcache/CG_chr1_TE_class=I_E2.csv","CG"
16,"largedata/COMET/JRE2/chr1.txt","up1k",0.792124279796196,0.0696258311663945,"V6","largedata/lcache/CG_chr1_TE_class=I_E2.csv","CG"
17,"largedata/COMET/JRE2/chr1.txt","up1k",0.801993930939767,0.0635349078951153,"V7","largedata/lcache/CG_chr1_TE_class=I_E2.csv","CG"
18,"largedata/COMET/JRE2/chr1.txt","up1k",0.812516523429211,0.0563582054112677,"V8","largedata/lcache/CG_chr1_TE_class=I_E2.csv","CG"
19,"largedata/COMET/JRE2/chr1.txt","up1k",0.824156899741966,0.0477677616086294,"V9","largedata/lcache/CG_chr1_TE_class=I_E2.csv","CG"
20,"largedata/COMET/JRE2/chr1.txt","up1k",0.840171067744679,0.03576339217556,"V10","largedata/lcache/CG_chr1_TE_class=I_E2.csv","CG"
21,"largedata/COMET/JRE2/chr1.txt","down1k",0.839059549466093,0.0363697754233161,"V1","largedata/lcache/CG_chr1_TE_class=I_E2.csv","CG"
22,"largedata/COMET/JRE2/chr1.txt","down1k",0.82514591436595,0.0472430464037045,"V2","largedata/lcache/CG_chr1_TE_class=I_E2.csv","CG"
23,"largedata/COMET/JRE2/chr1.txt","down1k",0.813984072178498,0.0550663910971972,"V3","largedata/lcache/CG_chr1_TE_class=I_E2.csv","CG"
24,"largedata/COMET/JRE2/chr1.txt","down1k",0.803733787060531,0.0622105199322398,"V4","largedata/lcache/CG_chr1_TE_class=I_E2.csv","CG"
25,"largedata/COMET/JRE2/chr1.txt","down1k",0.794128553935256,0.0684135979558576,"V5","largedata/lcache/CG_chr1_TE_class=I_E2.csv","CG"
26,"largedata/COMET/JRE2/chr1.txt","down1k",0.787128343700606,0.0726410153904773,"V6","largedata/lcache/CG_chr1_TE_class=I_E2.csv","CG"
27,"largedata/COMET/JRE2/chr1.txt","down1k",0.781119867270229,0.0765983908344791,"V7","largedata/lcache/CG_chr1_TE_class=I_E2.csv","CG"
28,"largedata/COMET/JRE2/chr1.txt","down1k",0.778661525329206,0.0777072090569865,"V8","largedata/lcache/CG_chr1_TE_class=I_E2.csv","CG"
29,"largedata/COMET/JRE2/chr1.txt","down1k",0.776467013496644,0.0792697632793025,"V9","largedata/lcache/CG_chr1_TE_class=I_E2.csv","CG"
30,"largedata/COMET/JRE2/chr1.txt","down1k",0.773340989109706,0.0813052625550861,"V10","largedata/lcache/CG_chr1_TE_class=I_E2.csv","CG"
1,"largedata/COMET/JRF1/chr1.txt","class=I",0.863661256355729,0.00717782394742076,"V1","largedata/lcache/CG_chr1_TE_class=I_F1.csv","CG"
2,"largedata/COMET/JRF1/chr1.txt","class=I",0.863115590472849,0.0056856431403309,"V2","largedata/lcache/CG_chr1_TE_class=I_F1.csv","CG"
3,"largedata/COMET/JRF1/chr1.txt","class=I",0.861966246525395,0.00555842408087994,"V3","largedata/lcache/CG_chr1_TE_class=I_F1.csv","CG"
4,"largedata/COMET/JRF1/chr1.txt","class=I",0.860751335524371,0.0055356298980875,"V4","largedata/lcache/CG_chr1_TE_class=I_F1.csv","CG"
5,"largedata/COMET/JRF1/chr1.txt","class=I",0.860759316713944,0.00553395399379806,"V5","largedata/lcache/CG_chr1_TE_class=I_F1.csv","CG"
6,"largedata/COMET/JRF1/chr1.txt","class=I",0.860717486976225,0.00532447187156527,"V6","largedata/lcache/CG_chr1_TE_class=I_F1.csv","CG"
7,"largedata/COMET/JRF1/chr1.txt","class=I",0.860475178351216,0.00530830913151959,"V7","largedata/lcache/CG_chr1_TE_class=I_F1.csv","CG"
8,"largedata/COMET/JRF1/chr1.txt","class=I",0.861661598683499,0.00537623841401232,"V8","largedata/lcache/CG_chr1_TE_class=I_F1.csv","CG"
9,"largedata/COMET/JRF1/chr1.txt","class=I",0.86273757156937,0.00559412124580106,"V9","largedata/lcache/CG_chr1_TE_class=I_F1.csv","CG"
10,"largedata/COMET/JRF1/chr1.txt","class=I",0.863204092030595,0.0064406466983003,"V10","largedata/lcache/CG_chr1_TE_class=I_F1.csv","CG"
11,"largedata/COMET/JRF1/chr1.txt","up1k",0.751155174115209,0.0824182863815303,"V1","largedata/lcache/CG_chr1_TE_class=I_F1.csv","CG"
12,"largedata/COMET/JRF1/chr1.txt","up1k",0.75479419099223,0.0807391000099513,"V2","largedata/lcache/CG_chr1_TE_class=I_F1.csv","CG"
13,"largedata/COMET/JRF1/chr1.txt","up1k",0.757545812117593,0.079267116688874,"V3","largedata/lcache/CG_chr1_TE_class=I_F1.csv","CG"
14,"largedata/COMET/JRF1/chr1.txt","up1k",0.760386903383715,0.0776790461029925,"V4","largedata/lcache/CG_chr1_TE_class=I_F1.csv","CG"
15,"largedata/COMET/JRF1/chr1.txt","up1k",0.764704922728585,0.074986733921751,"V5","largedata/lcache/CG_chr1_TE_class=I_F1.csv","CG"
16,"largedata/COMET/JRF1/chr1.txt","up1k",0.772470124194205,0.0705339333690402,"V6","largedata/lcache/CG_chr1_TE_class=I_F1.csv","CG"
17,"largedata/COMET/JRF1/chr1.txt","up1k",0.782373605723047,0.0644376556482398,"V7","largedata/lcache/CG_chr1_TE_class=I_F1.csv","CG"
18,"largedata/COMET/JRF1/chr1.txt","up1k",0.792560831782215,0.0574992517846317,"V8","largedata/lcache/CG_chr1_TE_class=I_F1.csv","CG"
19,"largedata/COMET/JRF1/chr1.txt","up1k",0.804088591093414,0.048880937015245,"V9","largedata/lcache/CG_chr1_TE_class=I_F1.csv","CG"
20,"largedata/COMET/JRF1/chr1.txt","up1k",0.820848722496242,0.0367219109550661,"V10","largedata/lcache/CG_chr1_TE_class=I_F1.csv","CG"
21,"largedata/COMET/JRF1/chr1.txt","down1k",0.819033383760569,0.0380138527992543,"V1","largedata/lcache/CG_chr1_TE_class=I_F1.csv","CG"
22,"largedata/COMET/JRF1/chr1.txt","down1k",0.805172583625306,0.0483678885240769,"V2","largedata/lcache/CG_chr1_TE_class=I_F1.csv","CG"
23,"largedata/COMET/JRF1/chr1.txt","down1k",0.794145331891547,0.0563565570314971,"V3","largedata/lcache/CG_chr1_TE_class=I_F1.csv","CG"
24,"largedata/COMET/JRF1/chr1.txt","down1k",0.783549706842976,0.0631772837479207,"V4","largedata/lcache/CG_chr1_TE_class=I_F1.csv","CG"
